video,time_hms,text
新三国92.mkv,0:11:29,也一定是假的
新三国92.mkv,0:11:31,不错
新三国92.mkv,0:11:33,我的天哪
新三国92.mkv,0:11:34,若非丞相道破我等都还在梦中
新三国92.mkv,0:11:39,丞相
新三国92.mkv,0:11:40,魏延所属两万铁骑
新三国92.mkv,0:11:42,皆是我军精锐
新三国92.mkv,0:11:43,以后攻长安下洛阳
新三国92.mkv,0:11:44,少不得他们
新三国92.mkv,0:11:46,如果他们被包围了
新三国92.mkv,0:11:47,被司马懿聚歼了
新三国92.mkv,0:11:48,那我们的北伐也就结束了
新三国92.mkv,0:11:55,这里
新三国92.mkv,0:11:56,魏延前往北原必经紫石谷
新三国92.mkv,0:11:59,司马懿肯定会在这里伏兵的
新三国92.mkv,0:12:04,姜维王平听令
新三国92.mkv,0:12:05,在
新三国92.mkv,0:12:06,你二人率本部骑兵赶往此地
新三国92.mkv,0:12:08,反抄魏军后路
新三国92.mkv,0:12:10,记住司马懿必带重军
新三国92.mkv,0:12:13,遇敌不可力战救出魏延即可
新三国92.mkv,0:12:17,遵命
新三国92.mkv,0:12:27,郑文此地距北原还有多远
新三国92.mkv,0:12:31,禀上将军还有十五里上下
新三国92.mkv,0:12:38,马岱你看
新三国92.mkv,0:12:40,此地地形险峻极易藏兵
新三国92.mkv,0:12:43,传令各营快速通行
新三国92.mkv,0:12:46,遵命
新三国92.mkv,0:12:47,众军听令快速前行
新三国92.mkv,0:12:50,奔出谷地再行歇马
新三国92.mkv,0:12:52,快快快快
新三国92.mkv,0:12:58,小心
新三国92.mkv,0:13:01,有埋伏
新三国92.mkv,0:13:05,众军小心有埋伏
新三国92.mkv,0:13:14,兄弟没事吧
新三国92.mkv,0:13:16,上将军
新三国92.mkv,0:13:18,我没事
新三国92.mkv,0:13:20,上将军郑文要跑
新三国92.mkv,0:13:33,众军不要慌
新三国92.mkv,0:13:34,此时万万不可后退
新三国92.mkv,0:13:36,后面会有更多的伏兵
新三国92.mkv,0:13:38,眼下要跟我冲出谷口
新三国92.mkv,0:13:40,到那时战骑便能纵横驰骋
新三国92.mkv,0:13:43,上将军说得对
新三国92.mkv,0:13:45,跟着上将军
新三国92.mkv,0:13:46,杀将出去
新三国92.mkv,0:13:48,冲啊杀
新三国92.mkv,0:14:02,魏延那几万铁骑
新三国92.mkv,0:14:04,都是蜀军精锐
新三国92.mkv,0:14:06,消灭他们之后
新三国92.mkv,0:14:07,就像长矛断了矛尖
新三国92.mkv,0:14:09,诸葛亮必为之胆寒
新三国92.mkv,0:14:14,那个骑黑马的就是魏延吧
新三国92.mkv,0:14:32,三年前
新三国92.mkv,0:14:34,诸葛亮在剑阁道设伏
新三国92.mkv,0:14:37,诱杀了张郃将军
新三国92.mkv,0:14:41,今日我在此地斩杀魏延
新三国92.mkv,0:14:44,也好告慰张郃老将军了
新三国92.mkv,0:14:49,昭儿啊
新三国92.mkv,0:14:52,你快快带兵前往谷口
新三国92.mkv,0:14:54,不要让魏延脱身了
新三国92.mkv,0:14:56,遵命
新三国92.mkv,0:15:02,大都督蜀军援兵到了
新三国92.mkv,0:15:05,他们正从侧翼攻我方后路
新三国92.mkv,0:15:16,军中没有诸葛亮
新三国92.mkv,0:15:18,这些人是来救援的并无大碍
新三国92.mkv,0:15:22,传令
新三国92.mkv,0:15:24,众军一齐前往迎敌
新三国92.mkv,0:16:07,魏延
新三国92.mkv,0:16:09,你擅自出战中敌奸计
新三国92.mkv,0:16:12,损我五六千战骑
新三国92.mkv,0:16:15,你该当何罪呀
新三国92.mkv,0:16:18,末将有罪请丞相严办
新三国92.mkv,0:16:22,丞相此事不怪魏延
新三国92.mkv,0:16:24,是末将立功心切
新三国92.mkv,0:16:26,撺掇他去奔袭司马懿大营的
新三国92.mkv,0:16:29,怎么
新三国92.mkv,0:16:30,这八十军杖要你来领了
新三国92.mkv,0:16:37,丞相
新三国92.mkv,0:16:38,魏延和马岱二位将军
新三国92.mkv,0:16:40,虽然贪功冒进
新三国92.mkv,0:16:41,但是在危急时刻并没有慌乱
新三国92.mkv,0:16:43,而是与我部相合
新三国92.mkv,0:16:45,共同攻杀了司马懿的后路
新三国92.mkv,0:16:47,也杀敌近万哪
新三国92.mkv,0:16:55,丞相啊
新三国92.mkv,0:16:55,既然魏延马岱他们
新三国92.mkv,0:16:57,能够反败为胜
新三国92.mkv,0:16:58,不妨宽恕他们一回吧
新三国92.mkv,0:17:01,令他们日后将功折罪
新三国92.mkv,0:17:07,若不是看在众人面上
新三国92.mkv,0:17:10,本相定不轻饶
新三国92.mkv,0:17:14,八十军杖暂时挂着
新三国92.mkv,0:17:19,今日教训你们可要牢记呀
新三国92.mkv,0:17:24,多谢丞相多谢丞相
新三国92.mkv,0:17:30,姜维魏军情形如何
新三国92.mkv,0:17:33,禀丞相
新三国92.mkv,0:17:34,司马懿已经退回了渭北的陇西大营
新三国92.mkv,0:17:37,那儿有三座他精心修筑的大寨
新三国92.mkv,0:17:39,估计他是坚守不战了
新三国92.mkv,0:17:42,司马懿是天下第一善守大将
新三国92.mkv,0:17:51,魏延马岱
新三国92.mkv,0:17:54,命你二人日日引兵挑战
新三国92.mkv,0:17:58,如果设法引出司马懿
新三国92.mkv,0:18:01,我就恕了你们轻军冒进之罪
新三国92.mkv,0:18:05,遵命
新三国92.mkv,0:18:14,司马老贼你出来呀
新三国92.mkv,0:18:16,快出来
新三国92.mkv,0:18:17,出来呀乌龟
新三国92.mkv,0:18:20,司马懿出来给爷爷叩头
新三国92.mkv,0:18:22,司马老贼你给我出来
新三国92.mkv,0:18:25,你个缩头乌龟
新三国92.mkv,0:18:27,吓得尿裤子了吧
新三国92.mkv,0:18:29,别做缩头乌龟了
新三国92.mkv,0:18:30,司马老贼你给我出来
新三国92.mkv,0:18:33,快出来
新三国92.mkv,0:18:34,老乌龟快出来快出来
新三国92.mkv,0:18:37,出来躲在里面当缩头乌龟
新三国92.mkv,0:18:40,出来呀司马老贼
新三国92.mkv,0:18:42,司马老贼快出来
新三国92.mkv,0:18:45,快出来
新三国92.mkv,0:18:58,上将军呀
新三国92.mkv,0:18:59,我们都挑战十来天了
新三国92.mkv,0:19:01,王八羔子就是不出来
新三国92.mkv,0:19:05,这我早就料到了
新三国92.mkv,0:19:08,司马懿
新三国92.mkv,0:19:10,他是不会上丞相的当的
新三国92.mkv,0:19:14,莫说十日
新三国92.mkv,0:19:16,就是百日他也不会出战
新三国92.mkv,0:19:21,那怎么办
新三国92.mkv,0:19:24,没办法熬着吧
新三国92.mkv,0:19:29,丞相令我们在这儿叫阵
新三国92.mkv,0:19:33,那就是在熬炼咱们哪
新三国92.mkv,0:19:37,我是熬不住了
新三国92.mkv,0:19:39,上将军在这儿守着吧我回营了
新三国92.mkv,0:19:56,丞相
新三国92.mkv,0:19:58,兄台呀
新三国92.mkv,0:20:00,烦劳你亲自去一趟魏营
新三国92.mkv,0:20:04,把这战书送给司马懿
新三国92.mkv,0:20:11,还有这盒礼物也一并带上
新三国92.mkv,0:20:18,丞相
新三国92.mkv,0:20:20,如果司马懿收了礼物
新三国92.mkv,0:20:22,却仍然坚守不战该当如何呀
新三国92.mkv,0:20:26,兄台放心
新三国92.mkv,0:20:28,此物到
新三国92.mkv,0:20:30,司马懿必率军出战
新三国92.mkv,0:20:44,大都督大都督
新三国92.mkv,0:20:47,蜀军日日在我营前骂阵
新三国92.mkv,0:20:50,从五更一直骂到日落
新三国92.mkv,0:20:52,都骂些什么
新三国92.mkv,0:20:55,什么臭话都骂出来了
新三国92.mkv,0:20:57,末将学不出口
新三国92.mkv,0:20:59,让他们骂吧
新三国92.mkv,0:21:02,骂得越厉害
新三国92.mkv,0:21:04,说明诸葛亮求战越急
新三国92.mkv,0:21:08,而我才越来越高兴
新三国92.mkv,0:21:10,报
新三国92.mkv,0:21:15,大都督
新三国92.mkv,0:21:16,诸葛亮派使者前来拜营
新三国92.mkv,0:21:21,直接冲我来了让他进来
新三国92.mkv,0:21:26,诺
新三国92.mkv,0:21:36,在下参军杨仪
新三国92.mkv,0:21:38,奉我家丞相之命
新三国92.mkv,0:21:40,前来拜见魏国大都督
新三国92.mkv,0:21:45,杨仪诸葛亮让你来做何事
新三国92.mkv,0:21:48,丞相命在下
新三国92.mkv,0:21:51,送来战书一封
新三国92.mkv,0:21:53,礼物件
新三国92.mkv,0:21:57,你就不怕我杀你
新三国92.mkv,0:22:01,我家丞相说了
新三国92.mkv,0:22:03,大都督大而勇智而壮
新三国92.mkv,0:22:07,立身巍如泰山
新三国92.mkv,0:22:10,皮厚赛过城墙
新三国92.mkv,0:22:13,水火不侵喜怒无形
新三国92.mkv,0:22:16,因此大都督你
新三国92.mkv,0:22:18,断不会迁怒来使啊
新三国92.mkv,0:22:23,知我者诸葛亮也
新三国92.mkv,0:22:25,拿上来吧
新三国92.mkv,0:22:38,亮久慕仲达神勇
新三国92.mkv,0:22:40,统领万众之师
新三国92.mkv,0:22:42,不料君竟然畏缩首尾
新三国92.mkv,0:22:45,苟全性命
新三国92.mkv,0:22:46,藏于土窟之中
新三国92.mkv,0:22:47,与女人何异
新三国92.mkv,0:22:49,亮特此赠送巾帼艳服至
新三国92.mkv,0:22:53,若不出战
新三国92.mkv,0:22:54,请君拜而受之
新三国92.mkv,0:23:31,诸葛亮视我为妇人哪
新三国92.mkv,0:23:34,孙礼
新三国92.mkv,0:23:56,这身衣服好生鲜艳哪
新三国92.mkv,0:24:01,却不知大都督合体否
新三国92.mkv,0:24:19,父亲
新三国92.mkv,0:24:36,杨仪呀你看看得体否
新三国92.mkv,0:24:43,合体合体
新三国92.mkv,0:24:45,恰如杯盏盖子
新三国92.mkv,0:24:48,盖在杯盏之上
新三国92.mkv,0:24:50,严丝合缝啊
新三国92.mkv,0:24:53,回去后
新三国92.mkv,0:24:56,替我向孔明致谢
新三国92.mkv,0:24:59,好衣服好料子好心意
新三国92.mkv,0:25:03,遵命
新三国92.mkv,0:25:06,杨仪乃蜀汉大贤
新三国92.mkv,0:25:08,你与我相见实属不易
新三国92.mkv,0:25:11,将酒来
新三国92.mkv,0:25:13,我要和杨大贤喝几盅
新三国92.mkv,0:25:39,杨仪请
新三国92.mkv,0:25:46,杨仪你害羞了
新三国92.mkv,0:25:50,我都不害羞你害什么羞
新三国92.mkv,0:25:53,在下从来没有见过
新三国92.mkv,0:25:57,这么鲜艳的衣裳
新三国92.mkv,0:25:59,照得我眼都花了
新三国92.mkv,0:26:05,请
新三国92.mkv,0:26:06,大都督请
新三国92.mkv,0:26:15,孔明身体如何精神如何
新三国92.mkv,0:26:18,我家丞相
新三国92.mkv,0:26:19,身体健康精神旺盛
新三国92.mkv,0:26:25,饮食如何睡眠如何
新三国92.mkv,0:26:29,公务忙碌否
新三国92.mkv,0:26:33,就是睡眠稍差些
新三国92.mkv,0:26:37,我家丞相
新三国92.mkv,0:26:39,公务缠身日理万机
新三国92.mkv,0:26:41,不得片刻闲暇
新三国92.mkv,0:26:43,少睡而事多不能长久
新三国92.mkv,0:26:49,回去告诉孔明
新三国92.mkv,0:26:51,人哪
新三国92.mkv,0:26:53,得先清心寡欲
新三国92.mkv,0:26:55,方能高枕无忧
新三国92.mkv,0:27:10,谢大都督告辞
新三国92.mkv,0:27:33,丞相
新三国92.mkv,0:27:34,司马懿收了巾帼女服
新三国92.mkv,0:27:36,非但不怒
新三国92.mkv,0:27:37,反而当场穿在身上
新三国92.mkv,0:27:39,请我饮酒
新三国92.mkv,0:27:41,并问我丞相饮食睡眠等事
新三国92.mkv,0:27:44,我据实相告
新三国92.mkv,0:27:46,司马懿说
新三国92.mkv,0:27:48,人哪
新三国92.mkv,0:27:49,得先清心寡欲方能高枕无忧
新三国92.mkv,0:27:55,知我者司马懿也
新三国92.mkv,0:27:58,他看破了我的用心啊
新三国92.mkv,0:28:03,丞相
新三国92.mkv,0:28:04,军中粮草只够五日所用了
新三国92.mkv,0:28:08,如果司马懿还是坚守不战
新三国92.mkv,0:28:10,那我们只好缓缓撤军了
新三国92.mkv,0:28:14,丞相
新三国92.mkv,0:28:19,粮道可有消息
新三国92.mkv,0:28:21,我乘快骑疾驰三十余里
新三国92.mkv,0:28:23,快到祁山脚底下了
新三国92.mkv,0:28:23,也没有看到粮车的影子呀
新三国92.mkv,0:28:33,朝中来信说
新三国92.mkv,0:28:36,此次川粮所运甚多
新三国92.mkv,0:28:41,解粮官由尚书令李丰担任
新三国92.mkv,0:28:45,此人是我亲自举荐的
新三国92.mkv,0:28:49,他从来不曾误过事啊
新三国92.mkv,0:28:52,丞相啊
新三国92.mkv,0:28:54,期限已过三日
新三国92.mkv,0:28:55,但李丰并未到营啊
新三国92.mkv,0:29:00,我三十万大军
新三国92.mkv,0:29:04,每次北伐都为粮草所苦
新三国92.mkv,0:29:08,要是荆州还在我们手里
新三国92.mkv,0:29:11,那该多好啊
新三国92.mkv,0:29:13,说这干什么
新三国92.mkv,0:29:17,每遇战事不顺
新三国92.mkv,0:29:20,我都不免会想起荆州啊
新三国92.mkv,0:29:23,在下理解
新三国92.mkv,0:29:38,怎么了这是
新三国92.mkv,0:29:43,请大都督下令
新三国92.mkv,0:29:44,我等要出营杀敌
新三国92.mkv,0:29:46,请大都督下令
新三国92.mkv,0:29:48,且慢
新三国92.mkv,0:29:50,告诉我为何这么激动
新三国92.mkv,0:29:53,主帅受辱三军蒙羞
新三国92.mkv,0:29:58,诸葛亮竟然敢送女人的艳服来
新三国92.mkv,0:30:01,可大都督居然不以为意
新三国92.mkv,0:30:04,就这事啊
新三国92.mkv,0:30:07,区区小事何足挂齿
新三国92.mkv,0:30:11,大都督能忍众将不能忍啊
新三国92.mkv,0:30:14,请大都督下令
新三国92.mkv,0:30:16,我等愿意死战
新三国92.mkv,0:30:18,大都督下令吧
新三国92.mkv,0:30:28,我早有令在先不准出战
新三国92.mkv,0:30:34,大都督
新三国92.mkv,0:30:36,恕末将抗命了
新三国92.mkv,0:30:38,我这就出营杀敌去
新三国92.mkv,0:30:41,孙礼
新三国92.mkv,0:30:43,你找死吗
新三国92.mkv,0:30:47,我宁肯死了
新三国92.mkv,0:30:50,我也不能忍受这种耻辱
新三国92.mkv,0:30:53,你听着
新三国92.mkv,0:30:57,你可以只图自己快乐
新三国92.mkv,0:30:59,但你死后不但无功
新三国92.mkv,0:31:02,我还会上奏朝廷以叛将治罪
新三国92.mkv,0:31:07,朝廷必然剥夺你全部功名俸禄
新三国92.mkv,0:31:11,你的父母妻儿
新三国92.mkv,0:31:13,将会为你蒙受耻辱
新三国92.mkv,0:31:15,被朝廷发配到边疆被贬为奴
新三国92.mkv,0:31:18,终生回不了京都
新三国92.mkv,0:31:40,大都督
新三国92.mkv,0:31:44,列位将军都回营吧
新三国92.mkv,0:31:48,你们一定要相信本督
新三国92.mkv,0:31:51,坚守不战
新三国92.mkv,0:31:52,恰恰就是制胜之道
新三国92.mkv,0:31:56,必将置诸葛亮于死地
新三国92.mkv,0:32:06,诺
新三国92.mkv,0:32:09,为什么停下
新三国92.mkv,0:32:10,这里
新三国92.mkv,0:32:11,清理道路快
新三国92.mkv,0:32:14,前面怎么回事
新三国92.mkv,0:32:15,禀大人道路全让沙石冲塌了
新三国92.mkv,0:32:17,什么
新三国92.mkv,0:32:18,大人你看
新三国92.mkv,0:32:19,这里三天前下了一场暴雨
新三国92.mkv,0:32:21,道路全塌了
新三国92.mkv,0:32:23,留下一百人看守粮食
新三国92.mkv,0:32:25,其余人全部跟我上去
新三国92.mkv,0:32:27,抢修栈道
新三国92.mkv,0:32:28,大人
新三国92.mkv,0:32:29,咱们人本来就不多
新三国92.mkv,0:32:30,再说也没有开山的工具啊
新三国92.mkv,0:32:36,那就改走剑阁小道
新三国92.mkv,0:32:38,改走剑阁小道要过百丈山
新三国92.mkv,0:32:40,那里道路崎岖山路险峻
新三国92.mkv,0:32:42,这粮车根本过不去呀
新三国92.mkv,0:32:44,那咱们得靠人扛啊
新三国92.mkv,0:32:45,就这么定了能扛多少是多少
新三国92.mkv,0:32:49,遵命
新三国92.mkv,0:32:51,兄弟们听着
新三国92.mkv,0:32:52,改走剑阁小道
新三国92.mkv,0:33:03,丞相李丰到了
新三国92.mkv,0:33:09,李丰啊
新三国92.mkv,0:33:10,总算把你盼来了
新三国92.mkv,0:33:13,军粮运到了吗
新三国92.mkv,0:33:16,丞相啊山道被冲坏了
新三国92.mkv,0:33:19,下官带领军士们肩扛人提
新三国92.mkv,0:33:23,历尽干般万苦
新三国92.mkv,0:33:25,终于扛过来军粮五千余石
新三国92.mkv,0:33:27,八个军士跌落山崖
新三国92.mkv,0:33:32,栈道损害得严重吗
新三国92.mkv,0:33:36,下官仔细查探过
新三国92.mkv,0:33:37,总共损毁的山道十四里
新三国92.mkv,0:33:41,若要修复非要来年不可
新三国92.mkv,0:33:45,丞相这栈道一断
新三国92.mkv,0:33:48,粮车则不能通行
新三国92.mkv,0:33:49,只能靠人背着粮食走剑阁道
新三国92.mkv,0:33:52,翻越百丈山
新三国92.mkv,0:33:54,这样
新三国92.mkv,0:33:55,一天最多也就能运来几百石
新三国92.mkv,0:33:58,无论如何
新三国92.mkv,0:33:58,也不够大军用度的呀
新三国92.mkv,0:34:02,苍天助曹不助汉哪
新三国92.mkv,0:34:08,丞相
新三国92.mkv,0:34:11,没事的
新三国92.mkv,0:34:15,丞相
新三国92.mkv,0:34:17,我们还是缓缓撤回汉中吧
新三国92.mkv,0:34:20,否则
新三国92.mkv,0:34:21,营中断粮后再走就难了
新三国92.mkv,0:34:24,不能撤军啊
新三国92.mkv,0:34:27,大军进出一趟祁山
新三国92.mkv,0:34:30,诸多不易呀
新三国92.mkv,0:34:33,李丰啊
新三国92.mkv,0:34:35,你一日一夜间
新三国92.mkv,0:34:38,能扛多少粮过百丈山哪
新三国92.mkv,0:34:41,哪怕日夜不辍
新三国92.mkv,0:34:43,也只能扛千石上下
新三国92.mkv,0:34:45,如果给你添拨几千军士
新三国92.mkv,0:34:48,可以多运些吗
新三国92.mkv,0:34:50,山道崎岖险峻
新三国92.mkv,0:34:51,只有尺许宽
新三国92.mkv,0:34:53,人多并无用处啊
新三国92.mkv,0:34:56,我我有办法了
新三国92.mkv,0:35:00,我有办法了
新三国92.mkv,0:35:13,杨仪呀
新三国92.mkv,0:35:14,在
新三国92.mkv,0:35:16,把此图交给军营中的工匠
新三国92.mkv,0:35:20,让他们照图打造三百架
新三国92.mkv,0:35:23,用来运粮
新三国92.mkv,0:35:26,丞相这是何物啊
新三国92.mkv,0:35:29,又像是车又像是牛马
新三国92.mkv,0:35:32,这叫木牛流马
新三国92.mkv,0:35:35,可以行驶于崎岖的山路
新三国92.mkv,0:35:39,二十五年前
新三国92.mkv,0:35:42,我在卧龙岗时就设计出来了
新三国92.mkv,0:35:46,原以为到中原打仗用不到它
新三国92.mkv,0:35:49,没想到
新三国92.mkv,0:35:50,今日竟然用于剑阁山道啊
新三国92.mkv,0:35:55,好这就好了
新三国92.mkv,0:35:58,丞相我这就去打造三百架
新三国92.mkv,0:36:03,好
新三国92.mkv,0:36:06,哨探化装深入祁山
新三国92.mkv,0:36:07,他们看得清清楚楚
新三国92.mkv,0:36:09,剑阁栈道被冲毁几十里
新三国92.mkv,0:36:11,蜀军只能背粮过百丈山
新三国92.mkv,0:36:13,时有坠崖而死者
新三国92.mkv,0:36:15,他们费了九牛二虎之力
新三国92.mkv,0:36:17,才扛过来几千石粮
新三国92.mkv,0:36:19,现都囤在山外的拒马寨中
新三国92.mkv,0:36:24,翻山扛粮
新三国92.mkv,0:36:26,断断不足以养活三十万大军哪
新三国92.mkv,0:36:29,如此看来
新三国92.mkv,0:36:31,这蜀军只能喝稀粥了吧
新三国92.mkv,0:36:34,长此以往
新三国92.mkv,0:36:35,军无斗志兵无战心
新三国92.mkv,0:36:38,必生变乱哪
新三国92.mkv,0:36:40,应该让他们连粥也喝不成
新三国92.mkv,0:36:45,司马昭听令
新三国92.mkv,0:36:47,末将在
新三国92.mkv,0:36:49,亲率五千敢战之士
新三国92.mkv,0:36:52,伏于拒马寨附近
新三国92.mkv,0:36:55,等寨中蜀军
新三国92.mkv,0:36:57,转运粮食于祁山大营时
新三国92.mkv,0:36:59,就打他个伏击
新三国92.mkv,0:37:01,连拒马寨一并烧掉
新三国92.mkv,0:37:04,遵命
新三国92.mkv,0:37:06,可大都督
新三国92.mkv,0:37:08,这里面
新三国92.mkv,0:37:09,会不会有诸葛亮的奸计呀
新三国92.mkv,0:37:12,什么奸计
新三国92.mkv,0:37:13,比如比如说
新三国92.mkv,0:37:16,剑阁栈道是诸葛亮自己毁掉的
新三国92.mkv,0:37:19,以此诱我出军呢
新三国92.mkv,0:37:21,想法很深远
新三国92.mkv,0:37:23,可你也不必多虑了
新三国92.mkv,0:37:26,诸葛亮什么都敢拿来诱我
新三国92.mkv,0:37:28,唯独这剑阁栈道他断然不敢
新三国92.mkv,0:37:32,毁了剑阁栈道
新三国92.mkv,0:37:34,就算蜀军打赢咱们
新三国92.mkv,0:37:36,蜀军也得饿死
新三国92.mkv,0:37:39,你放心前去吧
新三国92.mkv,0:37:41,遵命
新三国92.mkv,0:37:43,末将愿和少将军一同前往
新三国92.mkv,0:37:46,准
新三国92.mkv,0:38:10,蜀军粮车来了
新三国92.mkv,0:38:20,那是什么呀
新三国92.mkv,0:38:23,非车非船非驴非马的
新三国92.mkv,0:38:27,还能用来运粮
新三国92.mkv,0:38:32,蜀军兵士不多
新三国92.mkv,0:38:34,将军我们杀过去
新三国92.mkv,0:38:36,不可大意
新三国92.mkv,0:38:38,我看我们最好分成两部
新三国92.mkv,0:38:40,一部负责冲杀一部担任援军
新三国92.mkv,0:38:42,以防不测
新三国92.mkv,0:38:43,好少将军为援军
新三国92.mkv,0:38:46,我引军杀过去
新三国92.mkv,0:38:48,也好
新三国92.mkv,0:38:50,孙礼你要记住
新三国92.mkv,0:38:54,只可冲杀不能追击
新三国92.mkv,0:38:57,另外
新三国92.mkv,0:38:59,最好能夺回几辆那怪物
新三国92.mkv,0:39:00,带回去呈给大都督
新三国92.mkv,0:39:04,诺
新三国92.mkv,0:39:17,来走
新三国92.mkv,0:39:18,来慢点儿
新三国92.mkv,0:39:19,兄弟们给我上
新三国92.mkv,0:39:21,杀
新三国92.mkv,0:39:39,大都督大都督你来看
新三国92.mkv,0:39:42,大都督大都督
新三国92.mkv,0:39:45,末将亲眼所见
新三国92.mkv,0:39:47,蜀军就是用这么个玩意儿
新三国92.mkv,0:39:48,运粮草
新三国92.mkv,0:39:55,此物可载上千斤粮草
新三国92.mkv,0:39:59,其下却只有一个轮子
新三国92.mkv,0:40:01,只要人能过的山路它都能过
新三国92.mkv,0:40:04,我和少将军一个都没给他们留
新三国92.mkv,0:40:06,全部拿回来了
新三国92.mkv,0:40:09,嗯
新三国92.mkv,0:40:25,此物看起来沉重
新三国92.mkv,0:40:28,用起来真是轻便哪
新三国92.mkv,0:40:32,诸葛亮真异人哪
新三国92.mkv,0:40:35,能设计出这等怪物来
新三国92.mkv,0:40:39,或许不是诸葛亮设计的
新三国92.mkv,0:40:42,山野林下
新三国92.mkv,0:40:42,何处没有异士怪杰
新三国92.mkv,0:40:46,是吗
新三国92.mkv,0:40:48,那异士怪杰为何不投靠魏
新三国92.mkv,0:40:52,反而投靠蜀呢
新三国92.mkv,0:41:00,郭淮呀
新三国92.mkv,0:41:02,在
新三国92.mkv,0:41:03,传令工匠
新三国92.mkv,0:41:04,熟悉此物用以运粮
新三国92.mkv,0:41:07,遵命
新三国93.mkv,0:00:15,丞相
新三国93.mkv,0:00:16,咱们的仓廒十之九空啊
新三国93.mkv,0:00:19,恐怕这些余粮
新三国93.mkv,0:00:20,只够大军食用三天了
新三国93.mkv,0:00:23,知道为什么叫你来吗
新三国93.mkv,0:00:27,丞相是不是想派我
新三国93.mkv,0:00:28,去剑阁运粮啊
新三国93.mkv,0:00:32,李丰何其能干
新三国93.mkv,0:00:34,但栈道断后
新三国93.mkv,0:00:36,也没办法把粮食运出剑阁
新三国93.mkv,0:00:40,换你去就行了吗
新三国93.mkv,0:00:43,那丞相的意思是
新三国93.mkv,0:00:47,找一家大户
新三国93.mkv,0:00:48,借些粮食就能度过春荒了
新三国93.mkv,0:00:53,找大户借粮
新三国93.mkv,0:00:56,丞相
新三国93.mkv,0:00:57,这陇西之地人烟稀少
新三国93.mkv,0:00:59,何来大户啊
新三国93.mkv,0:01:01,有一家大户大得没边儿
新三国93.mkv,0:01:05,存粮有几十万石
新三国93.mkv,0:01:08,谁呀
新三国93.mkv,0:01:10,司马懿
新三国93.mkv,0:01:25,我已探明
新三国93.mkv,0:01:26,长安大仓
新三国93.mkv,0:01:28,刚刚发运了三十万石粮食
新三国93.mkv,0:01:31,由陇中大道
新三国93.mkv,0:01:33,直接运到司马懿的大营
新三国93.mkv,0:01:36,我想派你去把它劫回来
新三国93.mkv,0:01:41,好丞相给我多少兵马
新三国93.mkv,0:01:44,干
新三国93.mkv,0:01:49,丞相
新三国93.mkv,0:01:51,这一千兵马少了点吧
新三国93.mkv,0:01:55,不是少是太少了是吗
新三国93.mkv,0:02:00,三十万石粮食
新三国93.mkv,0:02:02,怎么着
新三国93.mkv,0:02:03,也得有三千卫军护送对吗
新三国93.mkv,0:02:07,正是
新三国93.mkv,0:02:08,丞相只给我一千兵马
新三国93.mkv,0:02:10,而且我要长驱奔袭数百里
新三国93.mkv,0:02:12,直到陇中
新三国93.mkv,0:02:15,这别说劫粮了
新三国93.mkv,0:02:17,只恐怕有去无回啊
新三国93.mkv,0:02:20,只能给你这么多
新三国93.mkv,0:02:23,若是去得人多了
新三国93.mkv,0:02:24,会打草惊蛇
新三国93.mkv,0:02:27,魏军必有防范
新三国93.mkv,0:02:31,你带的这一千人
新三国93.mkv,0:02:33,都必须换上魏军服饰
新三国93.mkv,0:02:35,悄悄前往
新三国93.mkv,0:02:41,你明白了吗
新三国93.mkv,0:02:43,末将明白
新三国93.mkv,0:02:46,子均哪
新三国93.mkv,0:02:48,我军粮仓的情况你也知道
新三国93.mkv,0:02:52,三十四万大军
新三国93.mkv,0:02:54,就指望你这口粮食呢
新三国93.mkv,0:02:57,堪用的大将里面
新三国93.mkv,0:02:59,只有你曾在魏军领过兵
新三国93.mkv,0:03:02,熟悉他们的情形
新三国93.mkv,0:03:04,若是换了别人
新三国93.mkv,0:03:05,怕办不成此事
新三国93.mkv,0:03:08,无论你劫到劫不到粮
新三国93.mkv,0:03:11,都必须在明日三更前回营
新三国93.mkv,0:03:15,你若不回来或是劫不到粮
新三国93.mkv,0:03:19,我就得率军撤回汉中
新三国93.mkv,0:03:24,子均哪一切都靠你了
新三国93.mkv,0:03:30,丞相放心
新三国93.mkv,0:03:32,王平就是粉身碎骨
新三国93.mkv,0:03:34,也要完成这个使命
新三国93.mkv,0:03:37,来
新三国93.mkv,0:03:39,起来
新三国93.mkv,0:03:41,好
新三国93.mkv,0:03:44,丞相保重
新三国93.mkv,0:04:17,站住
新三国93.mkv,0:04:19,停
新三国93.mkv,0:04:21,你们是干什么的
新三国93.mkv,0:04:22,本官奉大都督军命
新三国93.mkv,0:04:25,押粮前往陇西大营
新三国93.mkv,0:04:26,谁敢阻拦
新三国93.mkv,0:04:28,关防何在
新三国93.mkv,0:04:38,我们是大都督帐下的亲兵
新三国93.mkv,0:04:42,奉命巡粮
新三国93.mkv,0:04:43,将军
新三国93.mkv,0:04:45,粮草俱在想干什么
新三国93.mkv,0:04:48,查一查
新三国93.mkv,0:04:50,你们是不是以次充好
新三国93.mkv,0:04:52,蒙骗大都督
新三国93.mkv,0:04:53,你
新三国93.mkv,0:05:01,请
新三国93.mkv,0:05:02,查
新三国93.mkv,0:05:03,遵命
新三国93.mkv,0:05:04,快那边快走
新三国93.mkv,0:05:07,快点这边
